feature,score,normalized_score,importance,normalized_importance,combined_score
x361,0.384874956575521,0.0014058975036850816,0.00027793333683970805,0.0010504611967604343,0.001228179350222758
x197,0.3166497349943188,0.0011566797588808608,0.00034289973071262325,0.0012960045224835767,0.0012263421406822188
x482,0.19719258929422923,0.0007203185457964585,0.0004550598578297609,0.0017199186261314628,0.0012201185859639606
x208,0.00501549939446832,1.8320958425450143e-05,0.0006407863035147103,0.0024218798468424296,0.0012201004026339399
x407,0.16041885959821198,0.0005859889566726832,0.0004890547415599045,0.001848403775314893,0.001217196365993788
x831,0.2886651078255457,0.0010544556032013117,0.0003640564598045919,0.0013759673049773625,0.0012152114540893372
x449,0.18147362469675507,0.0006628992393164155,0.00046762871412808044,0.0017674231679729378,0.0012151612036446766
x741,0.06358470064892718,0.00023226653329247966,0.0005802748636673969,0.0021931742146124767,0.0012127203739524782
x429,0.1863984551374069,0.0006808889960004832,0.0004599548752698163,0.001738419558537457,0.00120965427726897
x787,0.32279486609679686,0.001179127113090815,0.00032679754800238743,0.0012351456190048454,0.0012071363660478302
x134,0.2863429294437601,0.001045972991552291,0.00036179539899792464,0.0013674215268136957,0.0012066972591829933
x617,0.11704917098944079,0.0004275651987509167,0.0005204317318531666,0.001966994481809414,0.0011972798402801654
x806,0.37167015749204185,0.001357662112551017,0.00027375954152581165,0.0010346861549093112,0.001196174133730164
x770,0.2851363027017905,0.0010415653430539097,0.0003520777643828546,0.0013306933019684901,0.0011861293225111998
x424,0.17372570044280158,0.000634597092914648,0.00045508581189834113,0.0017200167206682737,0.0011773069067914609
x532,0.2719251181301383,0.0009933066265729266,0.00035905682543639844,0.0013570709683180216,0.001175188797445474
x564,0.029930090467683003,0.00010933067676833224,0.0005927790661587427,0.0022404343945640792,0.0011748825356662058
x313,0.0882260827836048,0.0003222782553820037,0.0005279914777613216,0.0019955668719522533,0.0011589225636671285
x413,0.015560394417046526,5.684007050479101e-05,0.0005927074229973637,0.0022401636161036844,0.0011485018433042378
x19,0.002689916271993518,9.825909707314264e-06,0.0006035746756736267,0.0022812368726680414,0.001145531391187678
x767,0.00465918760891722,1.7019398421918007e-05,0.0005989949552162939,0.002263927618991817,0.0011404735087068673
x553,0.08977987973358754,0.00032795407090570246,0.000513816705323268,0.0019419926998561867,0.0011349733853809447
x455,0.22552640733429066,0.0008238182497180185,0.00038107404164986543,0.0014402859995046925,0.0011320521246113555
x717,0.15844040352906313,0.0005787619173414786,0.00044586345699818204,0.001685160427157295,0.0011319611722493868
x339,0.38225260991475013,0.0013963184168643177,0.0002281606467299904,0.0008623431386204925,0.0011293307777424052
x784,0.09817047197821173,0.00035860379879684896,0.0005020143773760967,0.0018973852854275428,0.0011279945421121958
x261,0.22629367165225261,0.0008266209651736751,0.0003760354562938839,0.0014212424458842194,0.0011239317055289472
x540,0.04789364676400518,0.00017494918096776097,0.0005458769549031995,0.002063165814694138,0.0011190574978309495
x41,0.0023061574964162277,8.424089465743185e-06,0.0005876245285500433,0.002220952594335473,0.0011146883419006083
x771,0.07600042526519599,0.0002776195393694771,0.0005153532722918236,0.0019478002218866308,0.001112709880628054
x791,0.41726345236352963,0.0015242084111591072,0.0001815225261046053,0.0006860723228778875,0.0011051403670184973
x236,0.01705113477798416,6.228554861729991e-05,0.0005670805621400131,0.0021433057751856976,0.0011027956619014988
x154,0.1531950292286091,0.0005596012561737125,0.0004315328901310616,0.001630997423205838,0.001095299339689775
x249,0.08626429404888758,0.0003151120996273222,0.0004951911343965484,0.0018715965403004434,0.0010933543199638828
x669,0.22600377536212463,0.0008255620122237486,0.0003597831112334634,0.0013598159972384456,0.001092689004731097
x167,0.0004956269976428609,1.8104601165659428e-06,0.0005774696634892494,0.0021825718379066233,0.0010921911490115947
x328,0.06197030349053542,0.000226369353192392,0.0005171789088721518,0.001954700295151779,0.0010905348241720856
x164,0.187329265757605,0.0006842891245486842,0.0003956753527421035,0.001495472293090876,0.00108988070881978
x699,0.23836593275232784,0.0008707193442821634,0.0003447679691186489,0.0013030656112113363,0.0010868924777467498
x191,0.013120720827128922,4.7928264342109304e-05,0.0005623639821465279,0.0021254792549096134,0.0010867037596258614
x552,0.14016853294894885,0.0005120171816880979,0.00043862254889891444,0.0016577930984515063,0.001084905140069802
x779,0.24946737130058896,0.0009112714365283917,0.00033186458795191975,0.0012542967180055689,0.0010827840772669804
x714,0.1908557623874864,0.0006971709520721418,0.0003883750366413085,0.0014678804292462258,0.001082525690659184
x761,0.38138056413781996,0.0013931329485454803,0.0002040400236466845,0.0007711781892164206,0.0010821555688809504
x737,0.02515094657803453,9.187309385882904e-05,0.0005459079524716792,0.0020632829713593016,0.0010775780326090652
x290,0.0201406550265907,7.357115899774083e-05,0.0005506105046311246,0.0020810564728233893,0.0010773138159105651
x324,0.0386639305105964,0.00014123424363890713,0.0005315652654943694,0.0020090741589215396,0.0010751542012802234
x130,0.03802179881066608,0.0001388886211489389,0.0005318338071460694,0.002010089123833746,0.0010744888724913424
x750,0.2039547494876328,0.0007450198259733081,0.00036941061860774004,0.0013962035822370571,0.0010706117041051825
x497,0.35329693136074936,0.0012905471384242007,0.0002211559702039181,0.0008358686574727298,0.0010632078979484652
x439,0.10296794288896177,0.0003761283278995936,0.0004623370665392264,0.0017474231545804172,0.0010617757412400054
x736,0.027200847988313737,9.936111360725495e-05,0.000533534935316575,0.0020165186121209417,0.0010579398628640982
x438,0.06824676537451628,0.0002492964414424995,0.0004924121544299674,0.0018610932640304523,0.0010551948527364758
x294,0.10079406098244748,0.0003681874237345939,0.00045933298276575936,0.0017360690886316292,0.0010521282561831114
x658,0.0071281181566269745,2.6038076396399014e-05,0.0005495066440976117,0.0020768843836804474,0.0010514612300384233
x409,0.014652251734115135,5.3522744944605886e-05,0.000541671516994416,0.002047271178272347,0.0010503969616084763
x273,0.02311420872273138,8.443315884224727e-05,0.000530348302868504,0.002004474595476163,0.0010444538771592052
x170,0.13153159849667986,0.0004804675981714733,0.00042289863678451444,0.0015983638852262697,0.0010394157416988715
x476,0.056522421061529236,0.00020646895651431737,0.0004908090833240348,0.0018550343867054868,0.0010307516716099021
x354,0.05451736718066049,0.0001991447588815355,0.000488936771896769,0.0018479579038158931,0.0010235513313487142
x244,0.07457044984922508,0.00027239602759429604,0.0004690569993188211,0.0017728214342904681,0.001022608730942382
x478,0.11212607051099249,0.0004095817613908318,0.00043069816454699027,0.0016278425413698535,0.0010187121513803427
x604,0.18048448731671318,0.0006592860507998755,0.0003645129023389681,0.0013776924494899464,0.0010184892501449109
x332,0.2705331423962354,0.0009882219226293476,0.0002712782131458968,0.0010253078658233055,0.0010067648942263265
x353,0.2926453548310265,0.001068994921058844,0.000248713669035425,0.000940024184922838,0.001004509552990841
x76,0.05265271101248208,0.0001923334155938394,0.00048028537411152615,0.001815259567680786,0.0010037964916373126
x379,0.10735305338911628,0.0003921465587567129,0.0004247070748920397,0.0016051989561116087,0.000998672757434161
x589,0.013023931528178639,4.757470578639452e-05,0.0005107582458469095,0.0019304331185612238,0.0009890039121738092
x826,0.12390611110520655,0.00045261269749556827,0.0004016392968995227,0.0015180132807545044,0.0009853129891250363
x24,0.09251550720993681,0.00033794695761943464,0.00042952257524800147,0.00162339935022209,0.0009806731539207623
x814,0.10229671075575458,0.00037367640536125604,0.00041941911344940886,0.0015852128746698827,0.0009794446400155693
x258,4.9096815692711827e-05,1.7934419852990836e-07,0.0005179838391749606,0.001957742564419697,0.0009789609543091134
x733,0.3001175905019869,0.0010962900133927836,0.00022623102720644909,0.0008550500572757363,0.0009756700353342599
x335,0.046389488924957166,0.00016945469057565618,0.0004710120778846525,0.001780210739198531,0.0009748327148870936
x297,0.00019166700257620208,7.001343055892226e-07,0.0005140711246051458,0.0019429542886542745,0.0009718272114799319
x51,0.004638773173218461,1.6944827178199287e-05,0.0005071632876742623,0.0019168458169899819,0.0009668953220840906
x704,0.2253474712246995,0.0008231646196870296,0.0002929008420011018,0.0011070315368395859,0.0009650980782633077
x804,0.09945037285443188,0.0003632791080527506,0.00041296873670720825,0.0015608333937871142,0.0009620562509199324
x708,0.10309234394909833,0.0003765827485806842,0.0004094231515001888,0.0015474326994978584,0.0009620077240392712
x314,0.08657509377491703,0.0003162474100742753,0.00042329173789378694,0.0015998496280536312,0.0009580485190639533
x674,0.10842398510089184,0.00039605853118952305,0.0004011739842006737,0.0015162546110675263,0.0009561565711285247
x709,0.035335291563822764,0.00012907516416131134,0.0004674320730534976,0.0017666799544351617,0.0009478775592982365
x4,0.1435096525888618,0.0005242218514932248,0.000361178214462823,0.001365088850882349,0.0009446553511877869
x535,0.02433189952566368,8.888122289747992e-05,0.00047578070243337435,0.0017982339641463196,0.0009435575935218997
x39,0.06403058128596874,0.00023389527650855127,0.0004368851501959717,0.0016512265241013563,0.0009425609003049538
x256,0.048683894708350064,0.00017783585258217852,0.0004485476744779086,0.001695305544465569,0.0009365706985238738
x265,0.023219348173717628,8.481721940309954e-05,0.0004726694243220978,0.0017864747525116569,0.0009356459859573782
x63,0.047857410147495914,0.00017481681338233618,0.00044752800138854346,0.001691451645448134,0.0009331342294152351
x441,0.02189724730474088,7.99877591341003e-05,0.00047110142632938876,0.0017805484355513815,0.0009302680973427409
x153,0.0008802302573502163,3.215365147391497e-06,0.0004905677285953948,0.001854122175957493,0.0009286687705524423
x192,0.2395121015213251,0.0008749061477714646,0.0002520638207488254,0.0009526862297793615,0.000913796188775413
x156,0.028191143718295154,0.00010297853342349513,0.00045589579369956993,0.001723078082295302,0.0009130283078593985
x56,0.1028751351131309,0.0003757893133232124,0.00038221146433550665,0.0014445849382688112,0.0009101871257960119
x403,0.02176966407972592,7.952171442400384e-05,0.0004585335934458115,0.0017330477617506646,0.0009062847380873342
x556,0.20500644605223134,0.0007488615349479815,0.0002801031325082459,0.0010586620343447806,0.0009037617846463811
x8,0.015802918826840984,5.772598021777027e-05,0.00046137924379666037,0.0017438030216525686,0.0009007645009351694
x799,0.025159136332948744,9.190300995441533e-05,0.0004503287685742404,0.001702037267465227,0.0008969701387098212
x647,0.00029508911868744345,1.0779216684260977e-06,0.0004737202486729128,0.0017904463890835544,0.0008957621553759903
x756,0.048181635005779044,0.00017600116406846212,0.00042657477511265254,0.0016122580107440733,0.0008941295874062677
x751,0.31043252002715904,0.0011339690918112867,0.00017263798623686754,0.0006524928160499172,0.0008932309539306019
x33,0.06609686534736595,0.00024144313992286668,0.0004071765953083305,0.001538941742159948,0.0008901924410414073
x600,0.1508214993142896,0.0005509310641426318,0.00032389644063254375,0.0012241807568752834,0.0008875559105089577
x12,0.11142126159887265,0.00040700718730333894,0.00035735592581727794,0.001350642343850777,0.000878824765577058
x163,0.21852889891697327,0.0007982572734896485,0.00024966531610896343,0.0009436209766396204,0.0008709391250646345
x398,0.001486155407465263,5.428729881606405e-06,0.0004576124007442027,0.0017295660736639383,0.0008674974017727723
x781,0.08254992540743093,0.00030154400040035846,0.0003715755521750043,0.0014043860432970876,0.000852965021848723
x73,0.15170920062467966,0.0005541737200623616,0.00030469573826182646,0.00115161086288442,0.0008528922914733907
x400,0.24794281829458778,0.0009057024452787569,0.00020879917231953786,0.0007891655996771153,0.0008474340224779362
x158,0.015103877349734575,5.517247381044083e-05,0.00043284167805375946,0.0016359440443748405,0.0008455582590926406
x340,0.14187414605472923,0.0005182475616250129,0.00030785819669345416,0.001163563512777256,0.0008409055372011345
x155,0.020658542186931615,7.546293255555345e-05,0.00042312504396675,0.0015992196010691788,0.0008373412668123662
x238,0.033325980426799046,0.0001217354153327487,0.0004093619836892335,0.0015472015130823316,0.0008344684642075401
x75,0.04518205000921119,0.00016504407531348493,0.0003949039863356055,0.0014925568800363493,0.0008288004776749171
x418,0.00950904082542016,3.473527318547287e-05,0.0004272405383947574,0.0016147742921733944,0.0008247547826794337
x575,0.2307664645845558,0.0008429594884020406,0.00021288565234587155,0.0008046106295818072,0.0008237850589919239
x541,0.012417498576247677,4.53594861190561e-05,0.0004232414940657816,0.0015996597293092185,0.0008225096077141373
x303,0.09443071077016667,0.0003449429438699653,0.0003432050558350547,0.0012971585121314443,0.0008210507280007048
x483,0.18061675405184785,0.000659769203755321,0.0002577220284724779,0.0009740716732259496,0.0008169204384906354
x798,0.0031855315374555884,1.1636326967769659e-05,0.0004279484331671298,0.0016174498114120083,0.000814543069189889
x474,0.002741783606582782,1.0015374246318472e-05,0.00042733493644302227,0.0016151310737235304,0.0008125732239849245
x519,0.0004857534308310315,1.7743932779835395e-06,0.0004279738848295346,0.0016175460070827158,0.0008096602001803496
x116,0.1347102809413928,0.0004920789063059183,0.00029693794590613607,0.001122289947535293,0.0008071844269206056
x377,0.020173846814176798,7.36924042243083e-05,0.0004061810881580854,0.001535179179365859,0.0008044357917950836
x371,0.021270203335293673,7.76972501355663e-05,0.0004030496088956617,0.0015233436165973191,0.0008005204333664428
x555,0.11854089002490172,0.0004330142518325051,0.00030708663971553584,0.001160647379449715,0.0007968308156411101
x71,0.005596902926221725,2.0444748918857867e-05,0.0004157285108902036,0.0015712640809584404,0.0007958544149386491
x296,0.030095562829180997,0.00010993512550157491,0.00039188502913829927,0.0014811465993319521,0.0007955408624167635
x536,0.004929516758495753,1.8006875185663212e-05,0.0004150952375002048,0.0015688705964966672,0.0007934387358411652
x525,0.010942952149998355,3.9973162316185075e-05,0.0004060145894076843,0.001534549890060034,0.0007872615261881095
x595,0.002262436209222619,8.264381364519062e-06,0.0004140014270806907,0.0015647364921989359,0.0007865004367817274
x111,0.0642035833905295,0.00023452723040105278,0.00035261847347287556,0.0013327369356119427,0.0007836320830064978
x206,0.04863430180163435,0.00017765469622850854,0.0003630037135072988,0.0013719884043247308,0.0007748215502766197
x582,0.12473309960313918,0.0004556335775111575,0.0002875838027910295,0.001086935554704647,0.0007712845661079022
x645,0.11044440576730231,0.00040343886166509886,0.00030099063691743796,0.0011376072703805464,0.0007705230660228226
x237,0.042717585790485804,0.0001560417122502822,0.0003654102119572477,0.0013810838704191538,0.000768562791334718
x797,0.14124485200000603,0.0005159488333614461,0.00026694254454389456,0.0010089210168033097,0.0007624349250823779
x72,0.02873728963076577,0.00010497353247934974,0.00037524361365121094,0.001418249641999927,0.0007616115872396384
x343,0.2996187463657508,0.0010944678014928398,0.00011320951784199234,0.00042788032176779427,0.000761174061630317
x16,0.06814748496496674,0.0002489337831880044,0.0003332292958815742,0.001259454691285471,0.0007541942372367378
x807,0.09838764214028031,0.0003593970927836641,0.0003006552262276633,0.0011363395710156802,0.0007478683318996721
x360,0.00653590027193053,2.3874782496633372e-05,0.00038852386726674225,0.001468442941101354,0.0007461588617989937
x623,0.002028755922658278,7.4107780683618685e-06,0.0003917245839976468,0.0014805401899088127,0.0007439754839885873
x700,0.04322252182613673,0.000157886177056095,0.00033374014289727644,0.001261385459913581,0.000709635818484838
x112,0.02238954190386599,8.178604643797125e-05,0.0003515063978565269,0.001328533797204291,0.0007051599218211312
x135,0.03686370039314224,0.00013465824022546895,0.00033356075548271984,0.0012607074573381376,0.0006976828487818033
x825,0.084252744661958,0.0003077641747667744,0.00028689593722225587,0.0010843357367166344,0.0006960499557417043
x255,0.004478587809514138,1.6359691151260613e-05,0.00036244634813649646,0.0013698818175399165,0.0006931207543455886
x90,0.0819038317958524,0.0002991839055691768,0.00028263361532045774,0.0010682261047564954,0.000683705005162836
x518,0.05838723869492192,0.00021328088961316595,0.00030508998021862034,0.0011531009175948619,0.0006831909036040138
x686,0.05713856698030177,0.00020871965636970816,0.0003050686912402816,0.0011530204549705584,0.0006808700556701333
x49,0.042413169198896386,0.00015492971855237084,0.0003182799579499751,0.0012029530150455296,0.0006789413667989502
x533,0.06152985336678923,0.0002247604469258419,0.00029667221515732695,0.001121285606553444,0.000673023026739643
x529,0.00037721900943745264,1.3779313375683647e-06,0.00034896386167145016,0.0013189241705429066,0.0006601510509402375
x753,0.0014852577762118628,5.425450952913269e-06,0.0003455999272788477,0.0013062100334478135,0.0006558177422003634
x375,0.01595383002955137,5.827723895659916e-05,0.00033126573105483046,0.0012520333121833033,0.0006551552755699512
x9,0.03709935636111361,0.00013551906042548223,0.0003089850883126838,0.0011678226489154947,0.0006516708546704885
x235,0.06446044815446213,0.00023546552353815553,0.0002809769569298235,0.0010619646919463707,0.0006487151077422631
x812,0.03599488652748739,0.00013148457765267056,0.00030781355245911723,0.0011633947779419057,0.0006474396777972881
x205,0.011493738656356573,4.198511285004763e-05,0.00032811919580203976,0.0012401408446409815,0.0006410629787455146
x45,0.0019751141310962047,7.214831671845637e-06,0.0003357294257562246,0.0012689040414427587,0.0006380594365573022
x74,0.0019522584159018226,7.131342755802294e-06,0.00033441609108896756,0.0012639402356539285,0.0006355357892048654
x830,0.04385007414336454,0.00016017854298208957,0.00029327642974042904,0.0011084510871196222,0.0006343148150508559
x139,0.025414960981808715,9.283750368820747e-05,0.000305776151287332,0.0011556943311458133,0.0006242659174170103
x88,0.024311523674898104,8.880679259943802e-05,0.00030001584463545565,0.0011339230003366311,0.0006113648964680346
x629,0.08833992455658347,0.00032269410437844105,0.0002354863870174232,0.000890031094289988,0.0006063625993342146
x36,0.04724220895920297,0.0001725695645029058,0.00027435846999945514,0.0010369498312582924,0.0006047596978805991
x581,0.018374352584660657,6.711908891254411e-05,0.00029440677754071393,0.0011127232860452501,0.0005899211874788971
x285,0.05900936819697811,0.0002155534467098707,0.0002539558380467012,0.0009598371918683903,0.0005876953192891305
x611,0.013479195179378232,4.923772391684144e-05,0.00029771227243459463,0.0011252165485001748,0.0005872271362085081
x99,0.0887208651507448,0.00032408563017463464,0.00022333325891681123,0.000844097815345784,0.0005840917227602093
x698,0.028177959507966092,0.00010293037324036809,0.00028184561086814423,0.0010652478074804576,0.0005840890903604128
x171,0.0003766659667470872,1.3759111454916077e-06,0.00029904454743744443,0.001130251940115376,0.0005658139256304338
x663,0.0045398125499803346,1.6583337060963505e-05,0.00028759845120328244,0.0010869909190191292,0.0005517871280400463
x62,0.015518241269875941,5.66860906124465e-05,0.0002767856757152697,0.0010461235613692965,0.0005514048259908715
x752,0.08421238759408871,0.0003076167557154588,0.00021007599266349377,0.0007939913979847633,0.000550804076850111
x43,0.0209310062333554,7.645820781617169e-05,0.00026954608995536104,0.0010187612305029227,0.0005476097191595472
x224,0.034409881944072754,0.00012569476475608944,0.0002510191265757439,0.0009487377624821953,0.0005372162636191423
x140,0.05692119792654554,0.0002079256358577648,0.0002285739214465614,0.000863905128478551,0.0005359153821681579
x20,0.043269293619899146,0.00015805702825586785,0.0002399410841048804,0.0009068678166742276,0.0005324624224650477
x82,0.0862099080658837,0.00031491343479752676,0.00019815075231478433,0.0007489194307612495,0.0005319164327793882
x522,0.13851759704056665,0.000505986530348789,0.0001475492915450156,0.0005576689976809841,0.0005318277640148866
x91,0.10252128819319191,0.0003744967571489806,0.00018229796505784675,0.0006890031283008673,0.0005317499427249239
x487,0.02940776085365421,0.00010742267551255352,0.0002526649961549002,0.0009549583985076939,0.0005311905370101237
x299,0.06102099660102137,0.00022290166020952324,0.0002168953102720015,0.0008197653070004128,0.000521333483604968
x673,0.007943922556887532,2.9018102376854223e-05,0.0002641729940948897,0.0009984533798072198,0.000513735741092037
x461,0.00688224510092122,2.513993452113695e-05,0.00026478849535806567,0.0010007796937387375,0.0005129598141299372
x145,0.015402274691639484,5.6262479982375424e-05,0.00025631293962722636,0.0009687459603353856,0.0005125042201588805
x47,0.018729326678442244,6.84157625043019e-05,0.0002419112486747708,0.0009143141397941334,0.0004913649511492176
x566,0.040122761379049784,0.00014656316057989525,0.00021338327968058114,0.0008064914338476921,0.0004765272972137937
x646,0.006145060315617079,2.244709563487819e-05,0.00023730084002180127,0.0008968888987409302,0.00045966799718790417
x501,0.010304809790625761,3.764211236162251e-05,0.0002316542939666337,0.0008755475310801839,0.00045659482172090323
x740,0.04171032059410408,0.0001523623052092474,0.0001945125401420056,0.0007351686488056121,0.00044376547700742975
x284,0.005238474828498646,1.913545830581537e-05,0.00022872784242590483,0.0008644868795488119,0.0004418111689273136
x800,0.001497000899473648,5.46834703486702e-06,0.00020959184606558247,0.0007921615447529334,0.0003988149458939002
x637,0.040219809951855284,0.00014691766622884015,0.00016413370836452303,0.0006203505260571249,0.00038363409614298257
x322,0.00014581421208465696,5.326401036732583e-07,0.00019125578550659153,0.0007228596022882985,0.00036169612119598587
x268,0.0023427072704280197,8.557600974261795e-06,0.00017776609038881283,0.0006718747098731519,0.00034021615542370685
x551,0.03705733814445608,0.00013536557341652293,0.00014181440015212707,0.0005359937249542037,0.0003356796491853633
x490,0.024762725736845962,9.045497427951982e-05,0.00011465943131906663,0.000433360333139028,0.0002619076537092739
x651,0.030192205889940333,0.0001102881498684471,0.00010519673232559195,0.00039759564862044516,0.00025394189924444615
x470,0.027724730760315418,0.00010127478834445823,6.287548250587195e-05,0.0002376406348048125,0.00016945771157463537
x530,0.0,0.0,0.0,0.0,0.0
x104,0.0,0.0,0.0,0.0,0.0
x129,0.0,0.0,0.0,0.0,0.0
x489,0.0,0.0,0.0,0.0,0.0
